,location,date,people_fully_vaccinated_per_hundred
87894,Thailand,2021-05-21,1.38
87895,Thailand,2021-05-22,1.39
87896,Thailand,2021-05-23,1.39
87897,Thailand,2021-05-24,1.4
87898,Thailand,2021-05-25,1.42
87899,Thailand,2021-05-26,1.42
87900,Thailand,2021-05-27,1.47
87901,Thailand,2021-05-28,1.56
87902,Thailand,2021-05-29,1.57
87903,Thailand,2021-05-30,1.59
87904,Thailand,2021-05-31,1.61
87905,Thailand,2021-06-01,1.67
87907,Thailand,2021-06-03,1.77
87908,Thailand,2021-06-04,1.9
87909,Thailand,2021-06-05,1.93
87910,Thailand,2021-06-06,1.95
87911,Thailand,2021-06-07,1.99
87912,Thailand,2021-06-08,2.06
87913,Thailand,2021-06-09,2.12
87914,Thailand,2021-06-10,2.18
87915,Thailand,2021-06-11,2.31
87916,Thailand,2021-06-12,2.33
87917,Thailand,2021-06-13,2.37
87918,Thailand,2021-06-14,2.51
87919,Thailand,2021-06-15,2.63
87920,Thailand,2021-06-16,2.71
87921,Thailand,2021-06-17,2.82
87922,Thailand,2021-06-18,2.94
87923,Thailand,2021-06-19,3.01
88356,Timor,2021-05-25,0.0
88363,Timor,2021-06-01,0.0
88370,Timor,2021-06-08,0.0
88377,Timor,2021-06-15,0.51
88838,Togo,2021-05-31,0.5
88846,Togo,2021-06-08,0.58
88848,Togo,2021-06-10,0.92
88868,Tonga,2021-04-27,1.28
88875,Tonga,2021-05-04,1.28
88882,Tonga,2021-05-11,1.28
88889,Tonga,2021-05-18,1.28
88903,Tonga,2021-06-01,1.28
89321,Trinidad and Tobago,2021-05-04,0.01
89322,Trinidad and Tobago,2021-05-05,0.02
89323,Trinidad and Tobago,2021-05-06,0.03
89324,Trinidad and Tobago,2021-05-07,0.04
89325,Trinidad and Tobago,2021-05-08,0.07
89326,Trinidad and Tobago,2021-05-09,0.07
89327,Trinidad and Tobago,2021-05-10,0.08
89328,Trinidad and Tobago,2021-05-11,0.08
89329,Trinidad and Tobago,2021-05-12,0.08
89330,Trinidad and Tobago,2021-05-13,0.08
89331,Trinidad and Tobago,2021-05-14,0.08
89332,Trinidad and Tobago,2021-05-15,0.08
89333,Trinidad and Tobago,2021-05-16,0.08
89334,Trinidad and Tobago,2021-05-17,0.08
89335,Trinidad and Tobago,2021-05-18,0.08
89336,Trinidad and Tobago,2021-05-19,0.08
89337,Trinidad and Tobago,2021-05-20,0.08
89338,Trinidad and Tobago,2021-05-21,0.08
89339,Trinidad and Tobago,2021-05-22,0.08
89340,Trinidad and Tobago,2021-05-23,0.08
89341,Trinidad and Tobago,2021-05-24,0.08
89342,Trinidad and Tobago,2021-05-25,0.08
89343,Trinidad and Tobago,2021-05-26,0.08
89344,Trinidad and Tobago,2021-05-27,0.08
89345,Trinidad and Tobago,2021-05-28,0.08
89346,Trinidad and Tobago,2021-05-29,0.08
89347,Trinidad and Tobago,2021-05-30,0.08
89348,Trinidad and Tobago,2021-05-31,0.08
89349,Trinidad and Tobago,2021-06-01,0.08
89350,Trinidad and Tobago,2021-06-02,0.08
89351,Trinidad and Tobago,2021-06-03,0.08
89352,Trinidad and Tobago,2021-06-04,0.08
89353,Trinidad and Tobago,2021-06-05,0.08
89354,Trinidad and Tobago,2021-06-06,0.08
89355,Trinidad and Tobago,2021-06-07,0.17
89356,Trinidad and Tobago,2021-06-08,0.25
89357,Trinidad and Tobago,2021-06-09,0.42
89358,Trinidad and Tobago,2021-06-10,0.51
89359,Trinidad and Tobago,2021-06-11,0.68
89360,Trinidad and Tobago,2021-06-12,0.72
89361,Trinidad and Tobago,2021-06-13,0.83
89362,Trinidad and Tobago,2021-06-14,1.1
89363,Trinidad and Tobago,2021-06-15,1.32
89364,Trinidad and Tobago,2021-06-16,1.72
89365,Trinidad and Tobago,2021-06-17,2.15
89366,Trinidad and Tobago,2021-06-18,2.62
89367,Trinidad and Tobago,2021-06-19,2.8
89368,Trinidad and Tobago,2021-06-20,2.8
89369,Trinidad and Tobago,2021-06-21,3.14
89370,Trinidad and Tobago,2021-06-22,3.26
89770,Tunisia,2021-04-07,0.03
89771,Tunisia,2021-04-08,0.04
89772,Tunisia,2021-04-09,0.04
89773,Tunisia,2021-04-10,0.07
89774,Tunisia,2021-04-11,0.07
89775,Tunisia,2021-04-12,0.07
89776,Tunisia,2021-04-13,0.07
89777,Tunisia,2021-04-14,0.07
89778,Tunisia,2021-04-15,0.09
89781,Tunisia,2021-04-18,0.28
89782,Tunisia,2021-04-19,0.36
89783,Tunisia,2021-04-20,0.4
89784,Tunisia,2021-04-21,0.43
89785,Tunisia,2021-04-22,0.46
89786,Tunisia,2021-04-23,0.48
89787,Tunisia,2021-04-24,0.53
89788,Tunisia,2021-04-25,0.56
89789,Tunisia,2021-04-26,0.59
89790,Tunisia,2021-04-27,0.63
89791,Tunisia,2021-04-28,0.68
89793,Tunisia,2021-04-30,0.76
89794,Tunisia,2021-05-01,0.8
89795,Tunisia,2021-05-02,0.86
89796,Tunisia,2021-05-03,0.88
89797,Tunisia,2021-05-04,0.91
89798,Tunisia,2021-05-05,0.96
89799,Tunisia,2021-05-06,1.05
89800,Tunisia,2021-05-07,1.17
89801,Tunisia,2021-05-08,1.26
89802,Tunisia,2021-05-09,1.32
89803,Tunisia,2021-05-10,1.4
89808,Tunisia,2021-05-15,1.51
89809,Tunisia,2021-05-16,1.57
89810,Tunisia,2021-05-17,1.65
89811,Tunisia,2021-05-18,1.74
89812,Tunisia,2021-05-19,1.84
89814,Tunisia,2021-05-21,2.06
89815,Tunisia,2021-05-22,2.15
89816,Tunisia,2021-05-23,2.2
89817,Tunisia,2021-05-24,2.26
89818,Tunisia,2021-05-25,2.3
89819,Tunisia,2021-05-26,2.33
89820,Tunisia,2021-05-27,2.35
89821,Tunisia,2021-05-28,2.39
89822,Tunisia,2021-05-29,2.45
89823,Tunisia,2021-05-30,2.52
89824,Tunisia,2021-05-31,2.57
89825,Tunisia,2021-06-01,2.63
89826,Tunisia,2021-06-02,2.68
89827,Tunisia,2021-06-03,2.73
89828,Tunisia,2021-06-04,2.79
89829,Tunisia,2021-06-05,2.86
89830,Tunisia,2021-06-06,2.92
89831,Tunisia,2021-06-07,2.98
89832,Tunisia,2021-06-08,2.98
89833,Tunisia,2021-06-09,2.98
89834,Tunisia,2021-06-10,2.99
89835,Tunisia,2021-06-11,2.99
89836,Tunisia,2021-06-12,3.06
89837,Tunisia,2021-06-13,3.12
89838,Tunisia,2021-06-14,3.16
89839,Tunisia,2021-06-15,3.2
89840,Tunisia,2021-06-16,3.22
89841,Tunisia,2021-06-17,3.23
89842,Tunisia,2021-06-18,3.31
89843,Tunisia,2021-06-19,3.42
89844,Tunisia,2021-06-20,3.53
89845,Tunisia,2021-06-21,3.62
90185,Turkey,2021-02-12,0.4
90186,Turkey,2021-02-13,0.54
90187,Turkey,2021-02-14,0.58
90188,Turkey,2021-02-15,0.68
90189,Turkey,2021-02-16,0.77
90190,Turkey,2021-02-17,0.88
90191,Turkey,2021-02-18,1.03
90192,Turkey,2021-02-19,1.16
90193,Turkey,2021-02-20,1.22
90194,Turkey,2021-02-21,1.25
90195,Turkey,2021-02-22,1.3
90196,Turkey,2021-02-23,1.4
90197,Turkey,2021-02-24,1.5
90198,Turkey,2021-02-25,1.66
90199,Turkey,2021-02-26,1.84
90200,Turkey,2021-02-27,1.97
90201,Turkey,2021-02-28,1.99
90202,Turkey,2021-03-01,2.13
90203,Turkey,2021-03-02,2.31
90204,Turkey,2021-03-03,2.46
90205,Turkey,2021-03-04,2.62
90206,Turkey,2021-03-05,2.74
90207,Turkey,2021-03-06,2.81
90208,Turkey,2021-03-07,2.84
90209,Turkey,2021-03-08,2.89
90210,Turkey,2021-03-09,3.02
90211,Turkey,2021-03-10,3.1
90212,Turkey,2021-03-11,3.2
90213,Turkey,2021-03-12,3.42
90214,Turkey,2021-03-13,3.6
90215,Turkey,2021-03-14,3.67
90216,Turkey,2021-03-15,3.97
90217,Turkey,2021-03-16,4.44
90218,Turkey,2021-03-17,4.94
90219,Turkey,2021-03-18,5.26
90220,Turkey,2021-03-19,5.73
90221,Turkey,2021-03-20,5.94
90222,Turkey,2021-03-21,5.98
90223,Turkey,2021-03-22,6.19
90224,Turkey,2021-03-23,6.52
90225,Turkey,2021-03-24,6.92
90226,Turkey,2021-03-25,7.19
90227,Turkey,2021-03-26,7.46
90228,Turkey,2021-03-27,7.63
90230,Turkey,2021-03-29,7.8
90231,Turkey,2021-03-30,7.93
90232,Turkey,2021-03-31,8.11
90233,Turkey,2021-04-01,8.23
90234,Turkey,2021-04-02,8.3
90235,Turkey,2021-04-03,8.45
90236,Turkey,2021-04-04,8.46
90237,Turkey,2021-04-05,8.53
90238,Turkey,2021-04-06,8.63
90239,Turkey,2021-04-07,8.71
90240,Turkey,2021-04-08,8.85
90241,Turkey,2021-04-09,8.94
90242,Turkey,2021-04-10,8.99
90243,Turkey,2021-04-11,9.0
90244,Turkey,2021-04-12,9.04
90245,Turkey,2021-04-13,9.1
90246,Turkey,2021-04-14,9.15
90247,Turkey,2021-04-15,9.17
90248,Turkey,2021-04-16,9.22
90249,Turkey,2021-04-17,9.23
90250,Turkey,2021-04-18,9.23
90251,Turkey,2021-04-19,9.27
90252,Turkey,2021-04-20,9.32
90253,Turkey,2021-04-21,9.35
90254,Turkey,2021-04-22,9.41
90255,Turkey,2021-04-23,9.42
90256,Turkey,2021-04-24,9.43
90257,Turkey,2021-04-25,9.44
90258,Turkey,2021-04-26,9.61
90259,Turkey,2021-04-27,9.84
90260,Turkey,2021-04-28,10.22
90261,Turkey,2021-04-29,10.58
90262,Turkey,2021-04-30,10.8
90263,Turkey,2021-05-01,10.85
90264,Turkey,2021-05-02,10.92
90265,Turkey,2021-05-03,11.1
90266,Turkey,2021-05-04,11.38
90267,Turkey,2021-05-05,11.67
90268,Turkey,2021-05-06,11.95
90269,Turkey,2021-05-07,12.11
90270,Turkey,2021-05-08,12.22
90271,Turkey,2021-05-09,12.25
90272,Turkey,2021-05-10,12.33
90273,Turkey,2021-05-11,12.47
90274,Turkey,2021-05-12,12.61
90275,Turkey,2021-05-13,12.65
90276,Turkey,2021-05-14,12.74
90277,Turkey,2021-05-15,12.8
90278,Turkey,2021-05-16,12.84
90279,Turkey,2021-05-17,13.0
90280,Turkey,2021-05-18,13.44
90281,Turkey,2021-05-19,13.58
90282,Turkey,2021-05-20,13.72
90283,Turkey,2021-05-21,14.08
90284,Turkey,2021-05-22,14.11
90285,Turkey,2021-05-23,14.23
90286,Turkey,2021-05-24,14.28
90287,Turkey,2021-05-25,14.4
90288,Turkey,2021-05-26,14.45
90289,Turkey,2021-05-27,14.5
90290,Turkey,2021-05-28,14.56
90291,Turkey,2021-05-29,14.59
90292,Turkey,2021-05-30,14.71
90293,Turkey,2021-05-31,14.87
90294,Turkey,2021-06-01,14.98
90295,Turkey,2021-06-02,15.1
90296,Turkey,2021-06-03,15.29
90297,Turkey,2021-06-04,15.38
90298,Turkey,2021-06-05,15.49
90299,Turkey,2021-06-06,15.6
90300,Turkey,2021-06-07,15.72
90301,Turkey,2021-06-08,15.83
90302,Turkey,2021-06-09,15.95
90303,Turkey,2021-06-10,16.05
90304,Turkey,2021-06-11,16.13
90305,Turkey,2021-06-12,16.2
90306,Turkey,2021-06-13,16.28
90307,Turkey,2021-06-14,16.38
90308,Turkey,2021-06-15,16.57
90309,Turkey,2021-06-16,16.7
90310,Turkey,2021-06-17,16.86
90311,Turkey,2021-06-18,16.98
90312,Turkey,2021-06-19,17.04
90313,Turkey,2021-06-20,17.18
90314,Turkey,2021-06-21,17.28
90315,Turkey,2021-06-22,17.33
90316,Turkmenistan,2021-04-04,0.16
90395,Turks and Caicos Islands,2021-03-29,25.83
90408,Turks and Caicos Islands,2021-04-11,25.83
90443,Turks and Caicos Islands,2021-05-16,25.83
90455,Turks and Caicos Islands,2021-05-28,39.8
90476,Turks and Caicos Islands,2021-06-18,39.8
90954,Uganda,2021-05-22,0.0
90955,Uganda,2021-05-23,0.01
90956,Uganda,2021-05-24,0.01
91365,Ukraine,2021-03-17,0.0
91367,Ukraine,2021-03-19,0.0
91368,Ukraine,2021-03-20,0.0
91369,Ukraine,2021-03-21,0.0
91370,Ukraine,2021-03-22,0.0
91371,Ukraine,2021-03-23,0.0
91373,Ukraine,2021-03-25,0.0
91376,Ukraine,2021-03-28,0.0
91377,Ukraine,2021-03-29,0.0
91378,Ukraine,2021-03-30,0.0
91379,Ukraine,2021-03-31,0.0
91380,Ukraine,2021-04-01,0.0
91381,Ukraine,2021-04-02,0.0
91383,Ukraine,2021-04-04,0.0
91384,Ukraine,2021-04-05,0.0
91385,Ukraine,2021-04-06,0.0
91386,Ukraine,2021-04-07,0.0
91387,Ukraine,2021-04-08,0.0
91388,Ukraine,2021-04-09,0.0
91389,Ukraine,2021-04-10,0.0
91390,Ukraine,2021-04-11,0.0
91391,Ukraine,2021-04-12,0.0
91392,Ukraine,2021-04-13,0.0
91393,Ukraine,2021-04-14,0.0
91394,Ukraine,2021-04-15,0.0
91395,Ukraine,2021-04-16,0.0
91396,Ukraine,2021-04-17,0.0
91397,Ukraine,2021-04-18,0.0
91398,Ukraine,2021-04-19,0.0
91399,Ukraine,2021-04-20,0.0
91400,Ukraine,2021-04-21,0.0
91401,Ukraine,2021-04-22,0.0
91402,Ukraine,2021-04-23,0.0
91404,Ukraine,2021-04-25,0.0
91405,Ukraine,2021-04-26,0.0
91406,Ukraine,2021-04-27,0.0
91407,Ukraine,2021-04-28,0.0
91408,Ukraine,2021-04-29,0.0
91409,Ukraine,2021-04-30,0.0
91410,Ukraine,2021-05-01,0.0
91411,Ukraine,2021-05-02,0.0
91412,Ukraine,2021-05-03,0.0
91413,Ukraine,2021-05-04,0.0
91414,Ukraine,2021-05-05,0.0
91415,Ukraine,2021-05-06,0.0
91416,Ukraine,2021-05-07,0.0
91417,Ukraine,2021-05-08,0.0
91419,Ukraine,2021-05-10,0.0
91420,Ukraine,2021-05-11,0.0
91421,Ukraine,2021-05-12,0.01
91422,Ukraine,2021-05-13,0.02
91423,Ukraine,2021-05-14,0.03
91424,Ukraine,2021-05-15,0.04
91425,Ukraine,2021-05-16,0.04
91426,Ukraine,2021-05-17,0.06
91427,Ukraine,2021-05-18,0.09
91428,Ukraine,2021-05-19,0.11
91429,Ukraine,2021-05-20,0.14
91430,Ukraine,2021-05-21,0.17
91431,Ukraine,2021-05-22,0.17
91432,Ukraine,2021-05-23,0.17
91433,Ukraine,2021-05-24,0.2
91434,Ukraine,2021-05-25,0.22
91435,Ukraine,2021-05-26,0.25
91436,Ukraine,2021-05-27,0.27
91437,Ukraine,2021-05-28,0.28
91438,Ukraine,2021-05-29,0.29
91439,Ukraine,2021-05-30,0.29
91440,Ukraine,2021-05-31,0.3
91441,Ukraine,2021-06-01,0.3
91442,Ukraine,2021-06-02,0.32
91443,Ukraine,2021-06-03,0.32
91444,Ukraine,2021-06-04,0.33
91445,Ukraine,2021-06-05,0.34
91446,Ukraine,2021-06-06,0.34
91447,Ukraine,2021-06-07,0.35
91448,Ukraine,2021-06-08,0.37
91449,Ukraine,2021-06-09,0.41
91450,Ukraine,2021-06-10,0.47
91451,Ukraine,2021-06-11,0.53
91452,Ukraine,2021-06-12,0.54
91453,Ukraine,2021-06-13,0.55
91454,Ukraine,2021-06-14,0.6
91455,Ukraine,2021-06-15,0.66
91456,Ukraine,2021-06-16,0.72
91457,Ukraine,2021-06-17,0.77
91459,Ukraine,2021-06-19,0.82
91460,Ukraine,2021-06-20,0.82
91461,Ukraine,2021-06-21,0.83
91462,Ukraine,2021-06-22,0.9
91810,United Arab Emirates,2021-01-10,2.53
91854,United Arab Emirates,2021-02-23,22.12
91910,United Arab Emirates,2021-04-20,38.79
92312,UK,2021-01-03,0.03
92319,UK,2021-01-10,0.58
92320,UK,2021-01-11,0.61
92321,UK,2021-01-12,0.63
92322,UK,2021-01-13,0.65
92323,UK,2021-01-14,0.65
92324,UK,2021-01-15,0.66
92325,UK,2021-01-16,0.66
92326,UK,2021-01-17,0.67
92327,UK,2021-01-18,0.67
92328,UK,2021-01-19,0.68
92329,UK,2021-01-20,0.68
92330,UK,2021-01-21,0.69
92331,UK,2021-01-22,0.69
92332,UK,2021-01-23,0.69
92333,UK,2021-01-24,0.69
92334,UK,2021-01-25,0.7
92335,UK,2021-01-26,0.7
92336,UK,2021-01-27,0.7
92337,UK,2021-01-28,0.7
92338,UK,2021-01-29,0.71
92339,UK,2021-01-30,0.72
92340,UK,2021-01-31,0.73
92341,UK,2021-02-01,0.73
92342,UK,2021-02-02,0.73
92343,UK,2021-02-03,0.74
92344,UK,2021-02-04,0.75
92345,UK,2021-02-05,0.75
92346,UK,2021-02-06,0.75
92347,UK,2021-02-07,0.76
92348,UK,2021-02-08,0.76
92349,UK,2021-02-09,0.77
92350,UK,2021-02-10,0.77
92351,UK,2021-02-11,0.78
92352,UK,2021-02-12,0.79
92353,UK,2021-02-13,0.79
92354,UK,2021-02-14,0.79
92355,UK,2021-02-15,0.8
92356,UK,2021-02-16,0.82
92357,UK,2021-02-17,0.85
92358,UK,2021-02-18,0.87
92359,UK,2021-02-19,0.89
92360,UK,2021-02-20,0.91
92361,UK,2021-02-21,0.92
92362,UK,2021-02-22,0.95
92363,UK,2021-02-23,0.99
92364,UK,2021-02-24,1.03
92365,UK,2021-02-25,1.08
92366,UK,2021-02-26,1.13
92367,UK,2021-02-27,1.17
92368,UK,2021-02-28,1.2
92369,UK,2021-03-01,1.24
92370,UK,2021-03-02,1.32
92371,UK,2021-03-03,1.42
92372,UK,2021-03-04,1.52
92373,UK,2021-03-05,1.61
92374,UK,2021-03-06,1.65
92375,UK,2021-03-07,1.68
92376,UK,2021-03-08,1.74
92377,UK,2021-03-09,1.85
92378,UK,2021-03-10,1.99
92379,UK,2021-03-11,2.13
92380,UK,2021-03-12,2.26
92381,UK,2021-03-13,2.33
92382,UK,2021-03-14,2.37
92383,UK,2021-03-15,2.45
92384,UK,2021-03-16,2.59
92385,UK,2021-03-17,2.77
92386,UK,2021-03-18,2.96
92387,UK,2021-03-19,3.15
92388,UK,2021-03-20,3.28
92389,UK,2021-03-21,3.36
92390,UK,2021-03-22,3.48
92391,UK,2021-03-23,3.73
92392,UK,2021-03-24,4.09
92393,UK,2021-03-25,4.43
92394,UK,2021-03-26,4.85
92395,UK,2021-03-27,5.2
92396,UK,2021-03-28,5.42
92397,UK,2021-03-29,5.67
92398,UK,2021-03-30,6.08
92399,UK,2021-03-31,6.65
92400,UK,2021-04-01,7.3
92401,UK,2021-04-02,7.67
92402,UK,2021-04-03,7.93
92403,UK,2021-04-04,8.0
92404,UK,2021-04-05,8.1
92405,UK,2021-04-06,8.37
92406,UK,2021-04-07,8.97
92407,UK,2021-04-08,9.64
92408,UK,2021-04-09,10.3
92409,UK,2021-04-10,11.0
92410,UK,2021-04-11,11.28
92411,UK,2021-04-12,11.57
92412,UK,2021-04-13,12.04
92413,UK,2021-04-14,12.54
92414,UK,2021-04-15,13.16
92415,UK,2021-04-16,13.89
92416,UK,2021-04-17,14.63
92417,UK,2021-04-18,14.95
92418,UK,2021-04-19,15.36
92419,UK,2021-04-20,15.87
92420,UK,2021-04-21,16.49
92421,UK,2021-04-22,17.12
92422,UK,2021-04-23,17.81
92423,UK,2021-04-24,18.61
92424,UK,2021-04-25,19.0
92425,UK,2021-04-26,19.45
92426,UK,2021-04-27,20.01
92427,UK,2021-04-28,20.69
92428,UK,2021-04-29,21.41
92429,UK,2021-04-30,22.03
92430,UK,2021-05-01,22.58
92431,UK,2021-05-02,22.84
92432,UK,2021-05-03,23.02
92433,UK,2021-05-04,23.4
92434,UK,2021-05-05,24.0
92435,UK,2021-05-06,24.7
92436,UK,2021-05-07,25.38
92437,UK,2021-05-08,26.03
92438,UK,2021-05-09,26.3
92439,UK,2021-05-10,26.65
92440,UK,2021-05-11,27.16
92441,UK,2021-05-12,27.83
92442,UK,2021-05-13,28.46
92443,UK,2021-05-14,29.04
92444,UK,2021-05-15,29.61
92445,UK,2021-05-16,29.88
92446,UK,2021-05-17,30.27
92447,UK,2021-05-18,30.74
92448,UK,2021-05-19,31.29
92449,UK,2021-05-20,31.91
92450,UK,2021-05-21,32.53
92451,UK,2021-05-22,33.36
92452,UK,2021-05-23,33.73
92453,UK,2021-05-24,34.22
92454,UK,2021-05-25,34.79
92455,UK,2021-05-26,35.42
92456,UK,2021-05-27,36.06
92457,UK,2021-05-28,36.7
92458,UK,2021-05-29,37.32
92459,UK,2021-05-30,37.62
92460,UK,2021-05-31,37.91
92461,UK,2021-06-01,38.41
92462,UK,2021-06-02,38.92
92463,UK,2021-06-03,39.48
92464,UK,2021-06-04,40.05
92465,UK,2021-06-05,40.75
92466,UK,2021-06-06,41.13
92467,UK,2021-06-07,41.58
92468,UK,2021-06-08,42.04
92469,UK,2021-06-09,42.51
92470,UK,2021-06-10,42.96
92471,UK,2021-06-11,43.41
92472,UK,2021-06-12,43.89
92473,UK,2021-06-13,44.15
92474,UK,2021-06-14,44.5
92475,UK,2021-06-15,44.84
92476,UK,2021-06-16,45.19
92477,UK,2021-06-17,45.52
92478,UK,2021-06-18,45.82
92479,UK,2021-06-19,46.17
92480,UK,2021-06-20,46.33
92481,UK,2021-06-21,46.39
92841,US,2021-01-14,0.4
92842,US,2021-01-15,0.48
92846,US,2021-01-19,0.6
92847,US,2021-01-20,0.65
92848,US,2021-01-21,0.72
92849,US,2021-01-22,0.82
92850,US,2021-01-23,0.91
92851,US,2021-01-24,0.96
92852,US,2021-01-25,1.0
92853,US,2021-01-26,1.04
92854,US,2021-01-27,1.14
92855,US,2021-01-28,1.27
92856,US,2021-01-29,1.43
92857,US,2021-01-30,1.57
92858,US,2021-01-31,1.69
92859,US,2021-02-01,1.77
92860,US,2021-02-02,1.81
92861,US,2021-02-03,1.92
92862,US,2021-02-04,2.07
92863,US,2021-02-05,2.24
92864,US,2021-02-06,2.49
92865,US,2021-02-07,2.74
92866,US,2021-02-08,2.85
92867,US,2021-02-09,2.94
92868,US,2021-02-10,3.13
92869,US,2021-02-11,3.35
92870,US,2021-02-12,3.61
92871,US,2021-02-13,3.91
92872,US,2021-02-14,4.21
92874,US,2021-02-16,4.49
92875,US,2021-02-17,4.63
92876,US,2021-02-18,4.83
92877,US,2021-02-19,5.09
92878,US,2021-02-20,5.35
92879,US,2021-02-21,5.64
92880,US,2021-02-22,5.81
92881,US,2021-02-23,5.94
92882,US,2021-02-24,6.16
92883,US,2021-02-25,6.45
92884,US,2021-02-26,6.76
92885,US,2021-02-27,7.09
92886,US,2021-02-28,7.41
92887,US,2021-03-01,7.61
92888,US,2021-03-02,7.82
92889,US,2021-03-03,8.06
92890,US,2021-03-04,8.31
92891,US,2021-03-05,8.58
92892,US,2021-03-06,8.9
92893,US,2021-03-07,9.18
92894,US,2021-03-08,9.42
92895,US,2021-03-09,9.6
92896,US,2021-03-10,9.84
92897,US,2021-03-11,10.13
92898,US,2021-03-12,10.47
92899,US,2021-03-13,11.04
92900,US,2021-03-14,11.2
92901,US,2021-03-15,11.46
92902,US,2021-03-16,11.67
92903,US,2021-03-17,11.96
92904,US,2021-03-18,12.25
92905,US,2021-03-19,12.54
92906,US,2021-03-20,12.87
92907,US,2021-03-21,13.2
92908,US,2021-03-22,13.43
92909,US,2021-03-23,13.61
92910,US,2021-03-24,13.86
92911,US,2021-03-25,14.18
92912,US,2021-03-26,14.56
92913,US,2021-03-27,14.99
92914,US,2021-03-28,15.43
92915,US,2021-03-29,15.73
92916,US,2021-03-30,15.97
92917,US,2021-03-31,16.33
92918,US,2021-04-01,16.77
92919,US,2021-04-02,17.34
92920,US,2021-04-03,17.9
92921,US,2021-04-04,18.36
92922,US,2021-04-05,18.66
92923,US,2021-04-06,18.84
92924,US,2021-04-07,19.26
92925,US,2021-04-08,19.8
92926,US,2021-04-09,20.39
92927,US,2021-04-10,21.14
92928,US,2021-04-11,21.72
92929,US,2021-04-12,22.15
92930,US,2021-04-13,22.52
92931,US,2021-04-14,22.93
92932,US,2021-04-15,23.47
92933,US,2021-04-16,24.1
92934,US,2021-04-17,24.66
92935,US,2021-04-18,25.2
92936,US,2021-04-19,25.52
92937,US,2021-04-20,25.78
92938,US,2021-04-21,26.19
92939,US,2021-04-22,26.68
92940,US,2021-04-23,27.26
92941,US,2021-04-24,27.83
92942,US,2021-04-25,28.34
92943,US,2021-04-26,28.67
92944,US,2021-04-27,28.93
92945,US,2021-04-28,29.32
92946,US,2021-04-29,29.8
92947,US,2021-04-30,30.32
92948,US,2021-05-01,30.92
